internal_id,song_id,age_at_event_orig,age_at_event_cover,age_at_event_diff,association_orig,association_cover,control_orig,control_cover,control_diff,content,description_orig,description_cover,semantic_distance,emot_content_orig,emot_content_cover,emot_content_diff,emot_intensity_orig,emot_intensity_cover,emot_intensity_diff,energetic_orig,energetic_cover,energetic_diff,experience_orig,experience_cover,familiarity_orig,familiarity_cover,familiarity_diff,important_orig,important_cover,important_diff,preference_orig,preference_cover,preference_diff,social_orig,social_cover,social_diff,unique_orig,unique_cover,unique_diff,vivid_orig,vivid_cover,vivid_diff,mean_sim,rms_difference,spectral_bandwidth_difference,spectral_centroid_difference,spectral_contrast_difference,spectral_flatness_difference,spectral_rolloff_difference,zero_crossing_rate_difference,mfccs_offset_difference,mfcc1_difference,mfcc2_difference,mfcc3_difference,mfcc4_difference,mfcc5_difference,mfcc6_difference,mfcc7_difference,mfcc8_difference,mfcc9_difference,mfcc10_difference,mfcc11_difference,mfcc12_difference,mfccs_dist,tempo_difference,key_difference,treble_difference,tbb_difference,voice_type_difference,mean_valence_difference,mean_arousal_difference
7,2011_3,33,34,-1,Yes. My early thirties.,Yes. 34,completely spontaneous,somewhat spontaneous,1,same,I was at a bar with a teacher friend and she started crying because she thought the lyrics were extremely deep.,"A friend of mine who is a teacher taught her students while using this song, and when I questioned her about it she got very emotional.",2.764385147,somewhat negative,somewhat negative,0,very,very,0,a little,a little,0,A friend of mine is a teacher and she thought this song was really deep so she taught a lesson on it and started to cry one night while explaining the depth of the song.,I heard the song on the radio a bunch. but I remember this song mostly because a teacher friend of mine thought it was meaningful enough to teach to her students and I made the mistake of questioning her. She got really upset at me for not thinking the song has a super deep meaning.,extremely,extremely,0,not at all,a little,-1,a little,not at all,1,very,a little,2,very,extremely,-1,extremely,very,1,1.872382744557016,-0.3522245586831296,-1.292676925684786,-0.9168498593424644,-0.8832717623517523,-0.6207684383690946,-1.1478047088979164,-0.42817103724422695,-0.4385906549606997,-0.92433854404562,-0.7226582324617343,-0.3420342558235117,-1.0496372707582131,-1.1094231754873705,-0.7542100078798829,-0.8121047796346788,-0.5209361111383431,-1.2786701977420871,-0.783324290616243,0.5640370761556156,-0.8592645981452518,-1.5590824367292986,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.4355515082710882,-0.6600494228248962
7,2012_1,28,26,2,"Yes, my late twenties.",Yes. My mid to late twenties,completely spontaneous,somewhat spontaneous,1,similar,I was with my friend Paddie at a bar called the Pub.,A friend of mine loved this song and the first time he played it on a jukebox at a bar was after he had just broken  up with his girlfriend and was struggling.,3.666316335,somewhat positive,somewhat positive,0,somewhat,somewhat,0,somewhat,a little,1,My friend made this his break up anthem and used to play it at bars all the time. The first time I heard it was really memorable.,"A friend of mine loved this song and played it all the time, especially after a bad breakup.",extremely,extremely,0,a little,a little,0,love it!,love it!,0,very,very,0,very,very,0,extremely,very,1,0.850542588269698,-0.7592083886591823,0.9893873225917756,0.20981696936189836,-0.9248379147721628,-1.1398808829136038,0.3626384333737857,-0.18890059221635971,-1.0979263388149525,0.10292330153539736,-0.8684661201819777,-0.6286759023931131,-0.9607823729714652,-0.5984458994837414,-1.2317020824544058,-0.5543382485551894,-0.452471200766056,0.23504053483511111,-0.4076821163505005,-1.169931057490702,0.6730753090896087,-0.8584048124787231,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.9499824235519037,-0.9630771211167934
7,2013_2,30,30,0,Yes. 30,Yes. Around my early thirties.,somewhat spontaneous,completely spontaneous,-1,same,I was travelling to Georgia and a butcher there used this song for their commercial but instead of blurred lines they would say things like sir-loins.,I saw an ad mocking this song while travelling and it was hilarious.,4.93523698,very positive,very positive,0,a little,a little,0,somewhat,somewhat,0,I heard the song a lot on the radio but I remember it most as being used in an ad for a butcher shop.,A local butcher used it for an ad where they replaced blurred lines with pork loins and sirloin. I was travelling when I saw it and that was one of the most memorable parts of the trip.,extremely,extremely,0,not at all,not at all,0,a lot,somewhat,1,not at all,a little,-1,extremely,very,1,very,very,0,0.6275956450797378,-1.0825969877497084,-1.3362492702283952,0.2823317729367568,-0.44104793495350225,-0.02722430915623902,-0.4807348751286976,0.6062240099697115,0.3171499858052582,0.19875584333069127,-0.9769165033147008,0.89758446095078,1.1884836826194634,-0.2823020138501256,0.14516671165284314,-1.350876945394908,-0.6952109921889319,-0.507364539118003,0.5088647126253184,-0.22668344693945625,-0.06834749986701956,-0.20816349710859064,-0.6488888295873142,0.12281048440826932,1.4516881118145668,-1.8447703299038216,1.429927046399463,-0.8928234329651457,-0.715145367968877
7,2015_1,29,30,-1,Yes. 29,I associate it with my early thirties and Amsterdam because that's when and where I first heard it.,completely spontaneous,completely spontaneous,0,same,I first heard this song when I was travelling in Amsterdam with friends and was in a restaurant eating crepes,I first heard this in a crepe restaurant in Amsterdam while travelling with my friends.,3.434522791,very positive,very positive,0,somewhat,a little,1,a little,a little,0,I heard this song a lot on the radio but the first time was while travelling in Europe.,"It's a really good song, but I remember it most from the crepe house.",extremely,extremely,0,somewhat,somewhat,0,love it!,a lot,1,very,extremely,-1,extremely,extremely,0,extremely,extremely,0,1.6308568894345594,-0.6144534987618063,-1.212916714428241,-1.194683509926964,-0.39772670041837166,-0.8795245384883399,-0.9819611739882343,-1.1149758512483845,-0.2316303923481801,-0.9044448311860076,-1.050318994060882,-0.02155521469911118,-0.8462995230373082,-0.05857477360264063,-0.00981163356851241,-0.7892016939358574,0.6421531920330561,-1.0742246652831755,0.632572316682886,-0.7267289827719783,-1.2749738158836932,-1.0788367171910551,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.8356644423783917,-0.3570217245329983
7,2016_1,32,34,-2,Yes. Early thirties.,Yes. Age 34.,somewhat spontaneous,somewhat spontaneous,0,same,I was at a bar with friends debating whether this song was originally written by Ed Sheeran.,"At trivia, this song sparked a discussion about how Ed Sheeran originally wrote this song and Bieber is the one who ended up singing it.",7.949420714,somewhat positive,very positive,-1,a little,somewhat,-1,somewhat,a little,1,This became a part of a discussion prompted by an Ed Sheeran song and got wrapped up and listened to and dissected at the bar as we debated if Sheeran wrote this song for Bieber.,It was on the radio a bunch and it sparked a discussion among my friends about its origins.,extremely,extremely,0,a little,a little,0,a little,a little,0,extremely,extremely,0,very,very,0,very,extremely,-1,-1.267453372034924,0.5850838172633035,1.1472974783510794,1.8265697564753631,-0.6416420373634829,0.03726606782804453,1.8596322457737204,1.8427820810406872,-0.6471870148969201,0.3504017022331791,1.2255501049148514,2.80691890601161,1.4969648583026849,2.1975726162456395,0.6451699530107216,1.329565677577586,0.4663472126345154,0.3732614910914949,-0.07690798801712143,1.2112319842300974,-0.02178376990206459,1.5902119483792188,0.7903944100455969,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.7785054517916326,-0.7977892856848493
7,2019_1,33,35,-2,Yes. Age 33.,It reminds me of friend's house. I was around 35.,completely spontaneous,somewhat spontaneous,1,similar,"At a friend's birthday dinner, this song played in the restaurant and it sparked a conversation about the origins of country music and how a lot it was stolen from poor Black people.",I was over at a friend's at a party and this song was playing and we all talked about it and enjoyed being together.,3.509573651,somewhat positive,somewhat positive,0,not at all,not at all,0,a little,a little,0,I heard it on the radio a bunch and it sparked a memorable conversation about Black history in country music.,The original  got a lot of radio play and a lot of my friends loved it so I've heard it a lot.,very,extremely,-1,a little,not at all,1,somewhat,somewhat,0,very,extremely,-1,somewhat,a little,1,very,somewhat,1,0.9248582359996852,-0.07750584215445418,-0.7886916767922096,-1.2050601515276609,-0.939173025908796,-0.31666707960566165,-1.074256496699715,-0.8509434042787661,0.4309077005425689,-0.3245185022541268,1.1381532937451215,0.5180950034319775,2.2336979723489705,2.474470458359663,0.11121602490215962,2.857711027220966,0.9994926717480062,-0.02325561156062485,2.7996377271622515,-0.37713018605006904,0.18533974922848023,1.1729640530646224,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,0.3075153693567522,-0.5774055051089239
8,2010_2,25,24,1,during my mid 20s,not really,somewhat spontaneous,somewhat deliberate,2,similar,heard this song while dating a few times,I recalled hearing this after a bad date,7.463455221,neutral,somewhat negative,1,somewhat,a little,1,a little,a little,0,it is sad in thinking about frustrating dates,I listed to this after having a few bad dates during my 20s,somewhat,very,-1,a little,a little,0,somewhat,somewhat,0,very,very,0,a little,somewhat,-1,somewhat,somewhat,0,1.0549106195271618,0.6227931123087571,0.14081600726476998,-0.0345642256199834,0.4026548286861771,-1.1484241134095652,-0.0024245344178282,-0.8356858988384073,0.3075818520797745,0.21185214716841932,-1.1079860074575705,0.18946672765533587,1.492162420100834,0.6223974448883298,0.0989070832965042,1.4894328722152914,1.104875490985526,1.8934150500070104,0.6775053796563759,0.7718803328339472,1.1661340976001933,0.34295624356832916,-0.14044639231480835,-0.8218855495014946,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.4355515082710894,0.2214856994788053
8,2011_3,25,26,-1,my twenties,my twenties,somewhat deliberate,completely deliberate,1,same,this was played at a superbowl,it was a superbowl halftime show,2.792399844,neutral,neutral,0,not at all,not at all,0,a little,a little,0,heard it on a half time of the super bowl,heard it in a superbowl and a few times on the radio,somewhat,somewhat,0,not at all,not at all,0,a little,somewhat,-1,a little,a little,0,a little,a little,0,a little,a little,0,1.872382744557016,-0.3522245586831296,-1.292676925684786,-0.9168498593424644,-0.8832717623517523,-0.6207684383690946,-1.1478047088979164,-0.42817103724422695,-0.4385906549606997,-0.92433854404562,-0.7226582324617343,-0.3420342558235117,-1.0496372707582131,-1.1094231754873705,-0.7542100078798829,-0.8121047796346788,-0.5209361111383431,-1.2786701977420871,-0.783324290616243,0.5640370761556156,-0.8592645981452518,-1.5590824367292986,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.4355515082710882,-0.6600494228248962
10,2010_3,10,10,0,elementary school,10,somewhat deliberate,neither,-1,same,5th grade talent show,Elementary school talent show,1.236893123,neutral,neutral,0,a little,not at all,1,somewhat,somewhat,0,never liked,Never a huge fan,somewhat,somewhat,0,somewhat,not at all,2,not at all,a little,-1,a little,a little,0,somewhat,somewhat,0,not at all,a little,-1,-0.5800336305325469,-0.6188151732592345,-0.01989597002698332,-0.8828074593549354,0.5269141522773267,0.4308039332063305,-0.2586683408422008,-1.0577138337392002,-0.21192743885311968,-1.2892365257815916,1.0363297130599305,0.46369817852799183,-1.0300768667483888,-1.1351870615320117,-0.19839861798364916,-0.6445127269444051,0.4274740011333153,-0.4759885668225486,0.6443979915523023,2.019539411531197,-0.9933499873301368,-0.18216209474508072,-0.6488888295873142,-1.2942335664563769,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,0.07887940700972594,-0.13663794395707277
10,2011_2,13,11,2,middle school,11,somewhat spontaneous,somewhat spontaneous,0,private,lots of weddings i went to have had this song,Private,8.320006826,somewhat positive,somewhat negative,2,a little,somewhat,-1,very,somewhat,1,popular party song,LMFAO was huge at that age,very,very,0,not at all,a little,-1,a little,a little,0,extremely,somewhat,2,not at all,not at all,0,a little,a little,0,-0.37566559927508303,1.2159175136947205,0.6824791044871,0.17949939175129948,0.9847324273264388,2.264166604261898,0.4803384172268028,-0.2698585747156728,-0.9969548489993454,-0.7308934065664218,-0.9369630221065732,0.6480392401261267,-0.13836294028177443,-0.41229437390425255,-0.39050951762408714,-1.204576334183889,-0.2011516475993132,0.2738083359818617,-0.07987134355613723,1.434144390388047,1.2192376443527035,-0.7269863432027704,0.4372641477006639,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,1.2792182093316238,1.1581167669264876
10,2011_3,12,12,0,middle school,no,somewhat spontaneous,neither,1,same,Driving in the car with family,driving in car with family,4.646084098,very positive,somewhat positive,1,somewhat,a little,1,a little,somewhat,-1,never loved it but its a good song,played a lot,very,very,0,somewhat,not at all,2,somewhat,somewhat,0,somewhat,a little,1,somewhat,a little,1,somewhat,a little,1,1.872382744557016,-0.3522245586831296,-1.292676925684786,-0.9168498593424644,-0.8832717623517523,-0.6207684383690946,-1.1478047088979164,-0.42817103724422695,-0.4385906549606997,-0.92433854404562,-0.7226582324617343,-0.3420342558235117,-1.0496372707582131,-1.1094231754873705,-0.7542100078798829,-0.8121047796346788,-0.5209361111383431,-1.2786701977420871,-0.783324290616243,0.5640370761556156,-0.8592645981452518,-1.5590824367292986,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.4355515082710882,-0.6600494228248962
10,2012_1,13,15,-2,Early teenaged years,middle school,somewhat spontaneous,somewhat spontaneous,0,similar,Camp as a teenager,camp as a kid,18.58325032,somewhat positive,neutral,1,a little,not at all,1,somewhat,a little,1,This song sucks and was always on,don't know what it's called but i deplore this awful song,somewhat,somewhat,0,not at all,not at all,0,not at all,not at all,0,somewhat,somewhat,0,somewhat,not at all,2,a little,not at all,1,0.850542588269698,-0.7592083886591823,0.9893873225917756,0.20981696936189836,-0.9248379147721628,-1.1398808829136038,0.3626384333737857,-0.18890059221635971,-1.0979263388149525,0.10292330153539736,-0.8684661201819777,-0.6286759023931131,-0.9607823729714652,-0.5984458994837414,-1.2317020824544058,-0.5543382485551894,-0.452471200766056,0.23504053483511111,-0.4076821163505005,-1.169931057490702,0.6730753090896087,-0.8584048124787231,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.9499824235519037,-0.9630771211167934
10,2012_2,12,15,-3,middle school,Middle school,somewhat spontaneous,somewhat spontaneous,0,diff,stupid youtube videos,This song was huge when I joined Facebook,7.562691867,neutral,neutral,0,a little,a little,0,not at all,a little,-1,this song sucks,Never liked this song,somewhat,very,-1,not at all,not at all,0,not at all,not at all,0,not at all,somewhat,-2,somewhat,a little,1,a little,somewhat,-1,0.21885958256481103,-1.0985918286592018,-1.2521878723388715,-0.6886112285748374,-0.01248162011115589,-1.064206103877927,-1.036038236965811,-1.2055417667257171,-0.5733829625867227,-0.2553473471956313,-0.6179037523621704,-1.0428780340297878,-0.9898192736886626,-1.180185606958239,0.01923411215156117,-0.860836348340508,0.23670074086347717,-0.2310630290938244,-0.9452534915664492,-1.0341112082561277,-0.06105454554284189,-1.0551204159688057,-0.6488888295873142,-1.2942335664563769,-1.704155609521448,1.7724263953977892,1.429927046399463,0.3075153693567547,-0.2743778068170271
10,2013_1,14,14,0,middle school,14,somewhat spontaneous,somewhat spontaneous,0,diff,playing video games in friend's basement,Early high school,7.05467493,somewhat positive,somewhat negative,2,somewhat,a little,1,somewhat,a little,1,hate the song because macklemore is an antisemite,This song blows,somewhat,very,-1,not at all,not at all,0,not at all,not at all,0,very,a little,2,not at all,not at all,0,somewhat,a little,1,-0.35708668734258625,1.8606659175235631,-0.9084370041217176,-0.1987876553918523,-0.7073577294059549,0.9019902745064794,-0.2036035399157514,-0.4348144408361443,0.12621845867365838,-0.6532373730252369,-0.9299276669140596,-1.053725081431326,1.5893158194531447,-0.41411837989320166,-0.40408873527677863,-0.3535153665452188,-0.4168364579940227,1.152626675096362,-0.8855149502855728,-0.7350510682946407,-1.0084623897728424,-0.9671570310514306,-0.6488888295873142,0.5951585013631513,1.4516881118145668,-0.03617196725301611,0.3299831645537223,-1.178618385898931,-0.7702413131128577
10,2013_3,14,14,0,early HS,early HS,somewhat spontaneous,somewhat spontaneous,0,same,annoying kid playing on high school bus out loud,annoying kid on my bus in high school playing this out loud,8.061149121,somewhat negative,somewhat negative,0,somewhat,a little,1,a little,not at all,1,i liked it at the time but don't anymore,it was played a lot then,very,somewhat,1,not at all,not at all,0,a little,a little,0,a little,not at all,1,somewhat,a little,1,somewhat,somewhat,0,1.333594298514612,-0.7825978636639547,-0.6175383752516245,-0.02874327942924636,-1.1780403460752409,0.2736551592896011,-0.5751756952472177,-0.04761398786212057,-0.98570939627314,0.24652828172917185,-0.8751022532448606,-0.9250233877420768,-1.014805802293565,-0.8005533741148869,-0.7651051655009985,-1.0030300622077493,-1.2094769260578142,-0.8820735135590306,-1.1564307319353992,-0.6387569592665354,-1.413750782492425,-0.9512187172705197,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.6641874706181182,-0.7426933405408686
10,2014_1,15,16,-1,high school,high school,somewhat spontaneous,completely spontaneous,-1,same,nba 2k14 theme song,Playing NBA 2k14,7.091771196,somewhat positive,somewhat positive,0,somewhat,not at all,2,somewhat,somewhat,0,"it was played a lot at the time, nba 2k",Song in NBA 2k14,somewhat,somewhat,0,not at all,not at all,0,somewhat,a little,1,a little,a little,0,a little,not at all,1,somewhat,somewhat,0,1.1292262672571485,-0.1856487307699744,1.338343263478527,1.1416112573904122,-0.8517923979195728,-0.5278476909990811,1.401000369576201,0.8907859418394296,0.363445737666307,-0.4676607855752778,-0.085833478945031,0.7493842586120064,-1.076110888534738,-1.193804424243282,0.754043074326479,-0.6347093788461109,-0.6795941992189064,1.3277057775680006,-0.01964773733203738,-0.4615769472124193,-1.350529322871054,-0.4860385582817888,-0.6488888295873142,1.5398545352729152,1.4516881118145668,-1.8447703299038216,1.429927046399463,-0.2069155459240619,0.08374583661885276
10,2014_4,14,14,0,middle school,No,somewhat spontaneous,neither,1,same,driving in parking lot,Dirving in a parking lot,9.216978078,neutral,neutral,0,a little,not at all,1,somewhat,a little,1,like it,It's an alright song but was overplayed,somewhat,very,-1,a little,not at all,1,somewhat,a little,1,not at all,a little,-1,a little,a little,0,very,a little,2,-0.6171914543975401,2.038623960291151,-0.5450984983966972,0.10551377775858348,0.9362245469152158,1.8690493935585215,0.05964128568468233,-0.4645153179838859,4.6414594986549575,0.2392949825182118,0.3401207478903457,-0.15403919005189856,-0.15174960159445025,0.9693434374632396,0.11880967628732456,1.1176978392782957,-0.1501983581665077,0.8599690477871004,2.377210301587054,1.9775685962867229,1.4977856648043777,0.44844381714429593,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.4355515082710882,1.488692437790376
10,2015_3,17,15,2,17,high school,completely spontaneous,somewhat spontaneous,1,diff,Eating burritos at a shitty burrito place in my town when this played,awful fast and furious shitty movie,4.474374483,somewhat negative,somewhat negative,0,somewhat,a little,1,a little,not at all,1,Right after Paul Walker died,shitty song from a shitty movie,somewhat,somewhat,0,not at all,not at all,0,not at all,not at all,0,very,not at all,3,somewhat,not at all,2,a little,a little,0,2.0024351280844925,-1.253514385314474,-0.29908437095154317,1.4482085904718434,-1.2306950229159257,-0.22331678995065157,0.7484026103247602,0.8479748255508185,0.7272310702616761,2.377420835093645,3.192750304394631,-0.9027010527816632,-0.0311598566436656,1.4389512516544956,0.44019008246315744,-0.6801188067165134,0.7402318524386803,-1.135910202872577,-0.16939762219428367,1.017434695729981,0.8560539088550962,2.6821504192852745,-0.6488888295873142,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.26407453651081847,-0.8804332034008211
10,2015_4,15,17,-2,high school baseball,high school,somewhat spontaneous,somewhat spontaneous,0,same,On bus to baseball practice,bus to baseball practice,1.909056044,somewhat positive,somewhat positive,0,somewhat,a little,1,somewhat,very,-1,it was played a lot at the time,i know it well,somewhat,very,-1,somewhat,not at all,2,a little,a little,0,very,very,0,somewhat,not at all,2,somewhat,somewhat,0,-1.0630853407774608,0.5303501695963777,-0.2050429118579384,-0.6225165377823109,0.5027405488773956,-0.6426832103157609,-0.3843682607493564,-0.7962713909714788,-0.28963343654007495,-1.243076993716007,0.24831601336244896,-0.4632702679791517,0.22389435844596897,-0.04891538455748082,-0.20750264622436232,-0.6753223681845152,-0.7056256002782769,-0.8121271426355029,-0.9609410966664425,-0.8785634453056573,-1.106741767135373,-1.040600399950482,-0.6488888295873142,-0.34953753254661263,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,1.0505822469845951,-0.9906250936887832
10,2015_5,14,17,-3,teenage,college,somewhat spontaneous,completely deliberate,3,diff,This reminds me of Macys,Newark airport,6.432557529,neutral,neutral,0,somewhat,a little,1,a little,not at all,1,heard it a lot don't knwo what it's called,none specifically. heard it a lot of times,somewhat,a little,1,not at all,not at all,0,not at all,a little,-1,somewhat,not at all,2,a little,not at all,1,a little,not at all,1,0.5532799973497513,-0.15244593691486713,-0.03814689057861159,0.5600560863842942,-0.9851107426768172,-0.7171640183619598,0.4514792785659551,0.22554942399915395,-1.0157659356663058,0.5229029356063748,-1.1720661450879075,-1.1084870591354807,-0.3874601447462585,0.04322871058684607,-0.17856523072185895,-0.9113302524195132,-0.4661353818909913,-1.171159316045372,-0.15023964709589782,-0.6404803757391906,-0.5342342202102331,-0.5277687933713283,-0.09422439205923612,0.12281048440826932,1.4516881118145668,-1.8447703299038216,1.429927046399463,-0.26407453651081847,-0.49476158739295145
10,2016_2,17,16,1,high school,16-18,completely spontaneous,completely spontaneous,0,same,hospital waiting room at work,Always played at work in waiting room,3.076122458,neutral,neutral,0,somewhat,not at all,2,a little,not at all,1,ok song,"Heard it a lot, like it",very,somewhat,1,not at all,not at all,0,a little,somewhat,-1,somewhat,a little,1,somewhat,somewhat,0,somewhat,somewhat,0,1.4822255939745856,-1.0201603120132423,-0.6151003908238161,-0.2373207024994972,-0.7223455277762149,-1.075933735797856,-0.23934354239281871,-1.0154103577461695,-0.918457686352974,0.04043940030373567,-0.7673335748405299,-0.1279421788127056,0.03109874293962015,0.6025562505689401,-0.3412761192626262,0.09949008201104877,-0.6650702750914056,-1.269579359945721,-0.6233570996211295,-0.8924201757000818,-0.06214083517857472,-0.6377421388019318,-0.6488888295873142,0.12281048440826932,1.4516881118145668,-0.03617196725301611,0.3299831645537223,-1.064300404725418,-1.155912929120728
10,2016_3,16,17,-1,High school,high school,completely spontaneous,somewhat deliberate,3,same,Studying for an exam for 3 days in my basement with this album on repeat,played while studying for exam,4.770131714,somewhat negative,somewhat negative,0,somewhat,somewhat,0,a little,a little,0,The song is alright but overrated,heard it a lot,extremely,very,1,not at all,not at all,0,somewhat,a lot,-1,not at all,somewhat,-2,very,a little,2,very,very,0,-0.6915071021275269,2.649363222341501,1.7086761959269448,0.02479043232491734,0.8683525609234806,-0.13116011219610035,1.2795102464512722,-0.6782924704344083,0.6008769967511178,1.2311607426110622,0.6076970743296751,0.9788540227597368,-0.8753910965534637,2.078600965236174,0.8240772129284182,0.16718822150197615,1.3612325654509292,0.4544279886616394,-0.3395644611814118,2.620565942952727,-0.3348196313635926,1.336810368229553,0.00280295678547265,2.4845505691826792,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,2.136603068132981,1.3509525749304223
10,2017_1,18,20,-2,late high school,high school,somewhat spontaneous,somewhat spontaneous,0,same,Played a lot in waiting room of job,hospital waiting room song a lot,3.411204607,neutral,neutral,0,a little,a little,0,not at all,a little,-1,One of the top songs on Spotify ever,it was played a lot,very,somewhat,1,not at all,not at all,0,not at all,not at all,0,not at all,a little,-1,a little,a little,0,a little,a little,0,-0.802980573722507,0.33691642175955305,-1.2474123678726363,-1.0725739106144705,0.07708219469386429,-1.0509881807097174,-1.209327628814571,-1.1829563718832057,0.6057360019343494,-1.3756847009673434,-0.35727362388061223,-0.08934738614289997,0.14260670212187448,-0.9409614387598542,0.21602016509200617,0.789626229206467,-0.976610693921915,0.9769068881819272,-0.5464472992169628,-0.4373637526096027,0.1218158208378034,-0.9364197328118326,-0.21442763867212297,0.5951585013631513,1.4516881118145668,-1.8447703299038216,1.429927046399463,0.02172041642296936,0.6622532606306558
10,2017_2,18,18,0,SO at 18,high shcool,completely spontaneous,somewhat spontaneous,1,diff,SO sang this a lot whne we started dating,high school prom,7.515536355,somewhat positive,somewhat positive,0,very,very,0,very,extremely,-1,partner's favorite song for a while,never loved it but it was huge,very,very,0,somewhat,not at all,2,somewhat,somewhat,0,somewhat,extremely,-2,somewhat,very,-1,somewhat,very,-1,0.7204902047422215,-1.0321158739886216,0.3796012322528755,0.9743025998440952,0.02382294109640335,0.23536966258446337,0.8148836692738787,0.6656193719630925,0.3716656537149362,0.17329512569369626,-0.27888683060081093,0.18314640527950363,0.6419720825738044,-1.2029398831211309,-0.32470164745585117,-0.2151215531735595,0.345457395997838,-1.0169569891805663,-0.9428839917484624,-0.09758209109390174,-0.6525999711083904,-0.41587407573084945,-0.6488888295873142,-0.34953753254661263,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,0.7076283034640531,0.3041296171947771
10,2017_3,19,18,1,late high school early college,HS,somewhat spontaneous,completely spontaneous,-1,similar,Driving home from beach with SO,driving with friends from beach. this song SUCKS,13.00328012,somewhat positive,somewhat positive,0,very,a little,2,somewhat,somewhat,0,Not a huge fan of the song,AWFUL song,somewhat,very,-1,a little,not at all,1,a little,not at all,1,somewhat,very,-1,somewhat,somewhat,0,somewhat,somewhat,0,0.4418065257547712,-0.906278566961688,0.04129330947587335,-0.6929601254708667,-1.0501351630738176,-1.1768982926556606,-0.33835087422926274,-0.5303269784458745,-0.6410781415815574,-0.7365768739938204,-0.886298635522637,1.5490186129015957,-0.25129508660314653,-0.5181170993021506,-1.100185354529669,0.7477451195800267,0.7304726911255506,0.6487233990628487,-0.3228150354229466,1.390088821818601,-0.15572542060720856,-0.28694587757993656,-0.6488888295873142,-1.2942335664563769,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,0.5361513317037835,-0.0264460536691106
10,2017_4,19,20,-1,early college,College,completely spontaneous,somewhat spontaneous,1,diff,annoying kid on my floor lsitened to this song a lot,Being in college junior year,3.053434057,very negative,somewhat negative,-1,a little,not at all,1,a little,not at all,1,never liked it despite hype,I hate this song and don't like the first people I knew who liked it,somewhat,a little,1,not at all,not at all,0,not at all,not at all,0,somewhat,somewhat,0,somewhat,a little,1,somewhat,a little,1,-0.264192127680103,0.6826364783436228,-0.14222588283648424,-1.1257253523087591,0.08153244807010995,-0.37028129655279873,-0.222417542678409,0.4577079274311816,0.5365091239936287,0.0906701692624653,0.6664825685304818,-0.08036138229459476,0.279082941286858,2.2129577030455705,1.029561051503766,1.220086807594811,0.4770249812803137,1.040864241859795,0.26158120730235584,-0.05527409140200206,1.1467194544804664,0.6085025960548227,-0.19029367794726684,0.12281048440826932,-0.1262337488534406,-0.03617196725301611,-0.7699607172920185,-0.2640745365108172,-1.1283649565487364
10,2017_5,21,17,4,20-21,high school,somewhat deliberate,somewhat spontaneous,-2,private,Private,work at hospital,3.538818006,neutral,neutral,0,somewhat,a little,1,not at all,a little,-1,Have some memories of the song but not sure if I can relate it to a specific memory,"good song, this remix sucks",a little,very,-2,somewhat,a little,1,not at all,not at all,0,not at all,somewhat,-2,not at all,a little,-1,a little,somewhat,-1,-0.7100860140600237,-0.28997744292153077,-0.9031903614041488,-0.8230747238769299,-0.31471397065776746,0.9370221374247106,-1.123447155632447,1.0740386069853491,-0.818264591738132,-0.8726282263724869,0.940311840672365,-0.7310855568363521,0.8376271968938415,1.0791041229608644,-0.6285984351028334,1.703309627148524,-0.9223301068596388,-0.5272567950904845,2.5746880595592945,-0.16987632978974257,0.8169790589876893,0.12556533039948803,0.3273207021112391,1.0675065183180332,1.4516881118145668,-0.03617196725301611,0.3299831645537223,-0.8928234329651482,-0.9906250936887844
