Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,age_at_event,association,Condition_Id,control,description,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,important,preference,,social,unique,version_familiarity,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,18,9,NA,No.,1,NA,NA,NA,NA,NA,This song showed up on a dance day at the gym back in junior high.,NA,somewhat,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,18,24,NA,No.,1,NA,NA,NA,NA,NA,"When this song came out, people kept adding the song to a lot of different videos on youtube so I have some memory on it.",NA,somewhat,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,19,6,NA,No.,1,NA,NA,NA,NA,NA,"I keep hearing this song back when I used to play a game called, ""Little Big Planet"" on the ps3.",NA,very,NA,not at all,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,19,15,NA,No.,1,NA,NA,NA,NA,NA,Heard this song a lot while being at the dentist.,NA,a little,NA,not at all,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,20,16,NA,No.,1,NA,NA,NA,NA,NA,"I heard this song before but it's from a different person singing it, I don't know much on the song though but I know I heard it before.",NA,a little,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,20,17,16,16,1,somewhat spontaneous,Used to listen to this while working out with my older brother.,somewhat positive,somewhat,somewhat,I used to hear this every time I exercise with my brother back when I was 16.,NA,very,a little,a lot,,somewhat,somewhat,NA,somewhat,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,21,13,14,14,1,somewhat spontaneous,Coming back home from school.,somewhat positive,not at all,a little,I listened to this back in junior high when my parents were picking me and my friends up from an afterschool event.,NA,somewhat,not at all,somewhat,,very,somewhat,NA,somewhat,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,21,6,NA,No.,1,NA,NA,NA,NA,NA,Heard it on the radio from some store.,NA,a little,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,22,3,13,13,1,completely spontaneous,"Every time I have a good day from school, I just start listening to this as it provides energetic atmosphere.",very positive,extremely,very,Heard it a lot back when I was 13,NA,very,a little,a lot,,not at all,very,NA,extremely,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,22,4,NA,No.,1,NA,NA,NA,NA,NA,"I listened to this song a lot from a game called ""Little Big Planet"". People were addicted to putting this song on every game they make.",NA,very,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,23,21,15,15,1,somewhat spontaneous,My mom has this ringtone every time somebody calls her.,neutral,not at all,not at all,"I used to listen to it everyday cause my mom has this as her ringtone and she sometimes doesn't even pick it up straight off the bat, but instead listens to it fully.",NA,extremely,not at all,somewhat,,a little,a little,NA,very,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,23,18,NA,No.,1,NA,NA,NA,NA,NA,This song showed up on my spotify weekly and I just recognized it due to how smooth it felt.,NA,somewhat,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,24,20,NA,14,1,NA,NA,NA,NA,NA,I made a power point involving this song for a project in school so I heavily remembered this.,NA,very,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,24,21,NA,No.,1,NA,NA,NA,NA,NA,Never heard it.,NA,not at all,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,25,23,NA,No.,1,NA,NA,NA,NA,NA,Heard some parts from my sister in law phone.,NA,a little,NA,not at all,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,25,9,NA,No.,1,NA,NA,NA,NA,NA,Never heard it.,NA,not at all,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T21:17:35Z,605947,group_1,693768,session_1,1,2023-02-22T20:26:25Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,1,consent,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,2,instructions,1,1,24,No. 2010-2020,1,completely deliberate,"I feel like I heard it before, but am not sure.",option_2,option_0,option_0,"I feel like I've heard it, but have no memory of it.",NA,option_0,option_0,option_3,,option_0,option_0,NA,not at all,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,1,17,25,This was a time when I still just barely listened to current music. And guess the song came out about 2015.,1,somewhat spontaneous,I saw the world premier of the video on the day it came out,neutral,not at all,not at all,"I had heard and like Justin Bieber's previous hit song, and happened to cross a post about it when the video came out. I watched the video in Youtube, thought the song and especially the video were great, and it became a much watched and listened song by me.",NA,extremely,not at all,love it!,,not at all,not at all,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,4,break,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,1,23,NA,N/A,1,NA,NA,NA,NA,NA,N/A,NA,not at all,NA,not at all,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,6,post survey,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,2,1,18,I still lived in my childhood home and music videos came on cable tv still.  I am pretty sure the song is from 2008.,1,somewhat spontaneous,"I saw this video actually play on cable TV, and not only that it was at my childhood home.",neutral,not at all,not at all,"When I was younger, when nothing was on TV, I would usually have the my TV playing in the background  while I would be on my computer. Chanel 472 played popular music and that is probably where I first heard the song. I thought it was catchy and that's it.",NA,very,not at all,a lot,,not at all,a little,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,2,24,30,I think this is the a Spiderman movie song that came out for the animated one.,1,completely spontaneous,"I was in the car with my cousin his step son, and my cousin's god mother.",neutral,not at all,not at all,I was in the car and my cousin's step-son asked for the Spiderman album to be put on. My cousins's godmother was surprised asking if they were making Spiderman albmus now. It was a great song and I ended listening to for myself.,NA,very,not at all,love it!,,very,extremely,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,3,3,20,"Yes, I used to follow pop music and viral pop music on social media. I would place this song at around 2009-2010.",1,somewhat spontaneous,"I followed pop music and viral pop music at the time, I first heard the song on Youtube I think.",neutral,not at all,not at all,"This song went viral on social media, and I know I watched some of the parody videos, but I feel like I remember watching the video on TV too.",NA,very,not at all,somewhat,,a little,not at all,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,3,11,20,"Pop music phase, around 2010.",1,neither,I think the first time I listened to this song was on the Teenage Dream album.,somewhat positive,not at all,not at all,"I believe the first time I heard this song was after listening to the Teenage Dream Album, this song was one of the stand-outs.",NA,extremely,not at all,love it!,,not at all,not at all,NA,a little,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,4,14,NA,N/A,1,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,4,20,NA,N/A,1,NA,NA,NA,NA,NA,N/A,NA,not at all,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,5,18,26,"Not a specific time period, and I think the period the song came out was around 2015-2016",1,completely spontaneous,I was in the car with my cousin and she had her Drake playlist on.,neutral,not at all,not at all,"My cousin is a big Drake fan, so anytime out riding with her long enough I am liable to hear a lot of Drake songs.",NA,very,not at all,a lot,,somewhat,not at all,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,5,4,20,"I was into pop music, I think this was a late 2009-2010 song.",1,completely spontaneous,"I know I saw this video on a TV, but my memory of the song is when the Simpsons used it for the couch gag.",somewhat positive,not at all,not at all,"The Simpson's used this song for the couch gag, and this was the first time I remember the Simpson using a pop song for it. I loved the song and the album it came from. Animal was probably my most played pop album.",NA,extremely,not at all,love it!,,not at all,somewhat,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,6,6,21,I kept up with pop and viral songs at the time and I would put the song around 2011.,1,completely spontaneous,I saw the video on Youtube after it went viral.,neutral,not at all,not at all,People were talking about it everywhere online and I watched it and thought it was only OK at the time.,NA,very,not at all,somewhat,,a little,not at all,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,6,10,24,"I feel like I wasn't into pop music as much, but still kept up with some of the news, so around 2014.",1,somewhat deliberate,JT was big on social media for his comeback and I listened to it then.,somewhat positive,not at all,not at all,"This was one of my favorite songs from off the album, but I did not listen to it much because all the songs on that album were very long.",NA,very,not at all,a lot,,not at all,not at all,NA,not at all,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,7,19,NA,N/A,1,NA,NA,NA,NA,NA,N/A,NA,not at all,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,7,9,22,"I was into pop music still, I think bu didn't care for the song. I would put this song from 2011-2013",1,completely spontaneous,I saw the video when this song was and video were very popular.,neutral,not at all,not at all,"The song and video were very popular and I watched it on youtube. I didn't care for it, so I don;t have many memories of",NA,somewhat,not at all,a little,,a little,not at all,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,8,7,21,This was around when I was in to both pop and viral songs. I would put the song anywhere between 2010-2012,1,completely deliberate,"I heard this song, but don't have a specif memory of it.",neutral,not at all,not at all,I remember that this song was big and I am pretty sure I listened to the whole thing once because I feel like I have a memory of not hearing Janelle Monae in the song when she was supposed to be a feature. I thought the song was only OK and feel like I've head the chorus a lot and not the whole song.,NA,somewhat,not at all,somewhat,,a little,not at all,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,8,22,NA,n/a,1,NA,NA,NA,NA,NA,n/a,NA,not at all,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,9,13,24,"This song came out around where I was listening to pop music less and less, so I would put it around 2014.",1,somewhat spontaneous,I heard this song on a car radio the first time I am pretty sure.,somewhat negative,not at all,not at all,"I remembering hearing this song, and finding it both trite and boring and was surprised that it got popular",NA,very,not at all,not at all,,a little,a little,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,9,18,NA,No. I would put this anywhere from 2011-2015,1,NA,NA,NA,NA,NA,"I was not a Bruno Mars fan, but I liked this song, just not enough to search it out on my own.",NA,very,NA,a lot,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,10,4,20,This song was when I listened to pop music. And I would place this song at 2010.,1,completely spontaneous,I watched this when it was performed live with Kanye West on American Idol.,neutral,not at all,not at all,"I am pretty sure I had listened to this song before I saw the live performance, but had saw online that she would be performing the song with Kanye West, so I turned on American Idol and watched the performance. It was a very catchy song and I listened to the album a good amount of times that year.",NA,extremely,not at all,love it!,,a little,somewhat,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,10,3,19,Right before I was really into pop music  2009-2010,1,completely spontaneous,I was in a car going somewhere with my family and this song came on.,neutral,not at all,not at all,"I remember this song was on and I thought it was catchy, but many people online and in real life seemed to by obsessed with Lady Gaga, and I didn't see what the fuss was about.",NA,very,not at all,a lot,,somewhat,somewhat,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,11,20,26,No. I would put the song around 2016-2018,1,completely spontaneous,While part of the song was playing on my local news channel.,neutral,not at all,not at all,"I think the news show was going off or going on commercial or going off, and this song started playing and one the newscasters named Robin said that she loved the song, the rest of the newscasters talked about the song with her, and for some reason it surprised me.",NA,very,not at all,somewhat,,not at all,extremely,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,11,25,NA,n/a,1,NA,NA,NA,NA,NA,n/a,NA,not at all,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,12,10,22,"I always kept up with Pentatonix at the time, and would put this around 2013",1,completely spontaneous,"I had heard the song before, but my memory is of watching the Pentatonix cover video.",very positive,not at all,not at all,"I had heard the song enough, but have still never saw the original video for the song. Pentatonix and Lindsay Sterling put out a cover, and I have watched it many times on Youtube.",NA,extremely,not at all,a lot,,not at all,not at all,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,12,6,20,I was into pop music and would put the song around 2010-2011,1,neither,I had heard of Adele online and searched out the video for this song.,somewhat positive,not at all,not at all,I remember seeing about Adele on music blogs as her Album went number 1 and I had never heard of her. I searched out the video and watched it and became a fan. I remember around the time there were memes about sitting in the chair in the video.,NA,extremely,not at all,love it!,,not at all,not at all,NA,somewhat,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,13,22,27,"Most Drake song don't really have a time period in my mind because I mostly hear his songs when I am with my cousin. I know this one was more recent, so around 2018.",1,neither,I was with my cousin in her car.,neutral,not at all,not at all,"I hear almost all Drake music with my cousin, so my experience is always the same I am with her and she has her Drake playlist on.",NA,somewhat,not at all,a lot,,a little,not at all,NA,a little,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,13,17,26,I still listened to Rihanna and I believe this song is from 2016,1,completely spontaneous,"I had heard the song from the album, but my memory is being in the car with my cousin when this song came on the radio.",somewhat positive,not at all,not at all,"This song came on the radio after if had just recently hit number 1, it was a shock to me that this song hit number 1, but I thought it was deserved.",NA,extremely,not at all,love it!,,a little,not at all,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,14,8,21,When I was into pop music and I would put this song around 2010-2011,1,completely deliberate,"I remember the song, but didn't really care for it, so I feel like I heard bit and pieces playing at different times",neutral,not at all,not at all,"I remember hearing this song and not really liking it and that was that. The snippet that just played sounded a whole lot to me like Pentatonix, and I didn't even remember them covering this song, so that makes me believe that I may have even disliked the song at the time.",NA,somewhat,not at all,not at all,,not at all,not at all,NA,a little,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,14,15,NA,"I know I've heard the song, but can't remember it.",1,NA,NA,NA,NA,NA,n/a,NA,somewhat,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,15,5,20,I was into both pop music and Pentatonix and would place this around 2010.,1,completely spontaneous,I remember watching the video for this song on Youtube.,very positive,a little,not at all,"Because I was into pop music I searched the song out and watched the video for it. It has  a very memorable video with the paint, so it is easy to remember, despite only watching it probably once. Most on my memories of the song is watching the Pentatonix cover video.",NA,extremely,not at all,love it!,,not at all,not at all,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,15,1,16,My friend would have the radio on when he dropped me off at home from school. I would put this song at 2006,1,completely spontaneous,This song came on the radio when my friend dropped me off at my house in high school.,somewhat positive,not at all,not at all,This song was a hit and I heard it a lot on the radio. Not only that this song is one of my Aunt's favorites and I still hear it occasionally from her.,NA,extremely,not at all,love it!,,somewhat,not at all,NA,extremely,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,16,11,22,Pentatonix phase. I would guess around 2012,1,completely spontaneous,I watched the Pentatonix cover video when it came out.,very positive,a little,a little,"I watched the video on Youtube when the Pentatonix cover first came out I have listened to it many times, and it was the first Pentatonix video that I was surprised didin't get more views. I still have never heard the original.",NA,extremely,not at all,love it!,,not at all,not at all,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,16,19,NA,n/a,1,NA,NA,NA,NA,NA,n/a,NA,not at all,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,17,21,28,I hadn't been listening to pop music for a long time and still knew the song was a global smash hit. I would put it around 2018-2019,1,completely deliberate,My memory of the song is of it becoming the most viewed video on Youtube.,neutral,not at all,not at all,"My experience with this song is seeing a lot of headlines about how huge it was and becoming the most viewed video on Youtube. I wasn't interest despite seeing all the Alexa play Despacito memes, and still have not watched it.",NA,somewhat,not at all,a little,,not at all,somewhat,NA,not at all,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,17,7,20,Pop music phase 2010.,1,somewhat spontaneous,I remember watching the video when it came out.,neutral,not at all,not at all,"I watched the video when the song came out and thought the Boom, Boom, Boom to moon, ,moon, moon was kinda dumb, but still thought the song was catchy.",NA,extremely,not at all,a lot,,not at all,not at all,NA,a little,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,18,12,24,"I think I was not into pop music as much, but it was still kinda close, so around 2014.",1,somewhat deliberate,"I know I heard the song before seeing the video, but can't quite recall.",somewhat positive,not at all,not at all,"I remembering searching out to watch the video on Youtube, but I heard it somewhere else first I thought it was a great song.",NA,very,not at all,love it!,,not at all,not at all,NA,not at all,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,18,8,21,When I was into pop music around 2011.,1,neither,I heard about the song and Artist from music blogs and searched her out.,neutral,not at all,not at all,"Ellie Goulding was getting buzz on the music blogs I read I and searched out her album and listened to it a few times, but it didn't seem to stick.",NA,very,not at all,a lot,,not at all,not at all,NA,a little,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,19,9,NA,I feel like I heard the song before and guess it is from around 2010-2012,1,NA,NA,NA,NA,NA,N/A,NA,a little,NA,a little,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,19,2,17,When I was in high school around 2007,1,completely spontaneous,I found this song when it had leaked online and even had any radio play.,very positive,a little,a little,"I don't remember how I stumbled on to the leaked song, but I downloaded on my PSP and would listen to it and played it for my friends. My best friend at the time did not think it was all that great, but the song would eventually become a smash hit, and I would sing it extra loud when it would come on the radio felling smug about it.",NA,extremely,a little,love it!,,extremely,extremely,NA,extremely,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,20,25,NA,"I am pretty sure, this is Billie Elish. I have never head a full song of hers",1,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,20,5,NA,"I remember the song, but no direct memories. I am pretty sure it is from around 2009-2010",1,NA,NA,NA,NA,NA,I think I watched the video and that song is associated with Michelle Obama in my mind for some reason.,NA,somewhat,NA,somewhat,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,21,24,23,"My cousin's son would stay with us while his mom worked, about 2 years ago , but the song was already out for a while before he would  play it, so I would put it at 2019-2020.",1,completely spontaneous,My little cousin would play this video on Youtube on his phone.,neutral,not at all,not at all,"The song had been out for a while, but I only heard it frequently after Covid hit and my cousin's son would stay with us while she was at work. This wasn't his favorite, but he played a lot before his mother took Youube off his phone and banned him from watching Youtube anywhere.",NA,very,not at all,not at all,,a little,a little,NA,very,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,21,14,NA,"After my pop music phase, so after 2014",1,NA,NA,NA,NA,NA,"I didn't care for it, and tried to avoid it.",NA,very,NA,not at all,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,22,15,NA,"I was not much into pop music at the time, so this is after 2014",1,NA,NA,NA,NA,NA,I didn't what I had heard of the song and it never stuck with me.,NA,somewhat,NA,not at all,,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,22,16,24,"After my phase, around 2015",1,completely deliberate,I think I watched the video for it after Paul Walker died,neutral,not at all,not at all,"It became very popular after Paul Walker died. I didn't really have any interest, but I think I watched the video for the song.",NA,a little,not at all,a little,,not at all,not at all,NA,not at all,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,23,2,20,"I was into pop music at the time, and this song was the country pop song that had blew up. I wound guess this is from around 2010",1,somewhat deliberate,I searched out the video on Youtube.,neutral,not at all,not at all,"I searched this song out specifically and watched the video, I don't remember the video, but despite only hearing the song fully 1 time, I still remember it.",NA,somewhat,not at all,somewhat,,not at all,not at all,NA,not at all,yes,NA,NA,2023-02-22T23:27:33Z,605956,group_1,693777,session_1,1,2023-02-22T19:42:59Z,NA,NA,NA,not measured,NA,TRUE
