Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,bluegrass,blues,bossa nova,choral,classical,Condition_Id,country,dance_remix,edm,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,,r_and_b,rap,rock,salsa,self_description,similarity,vintage,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,5,main task 2,6,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,1,7,"driving, coloring, homework, chores",28,3,1,1,1,1,1,4,1,1,"country, pop, rock",,2,1,,they havent really changed much. I grew up listening to country music and thats still what i mostly listen to,,1,1,2-3hrs,1,self taught guitarist (all kinds of music) 21-28,3,5,,1,,"spotify, youtube",4,,3,1,4,1,option_2,,2,yes,,,2023-02-01T17:57:06.000Z,592406,group_1,677803,session_1,1,2023-02-01T17:33:29.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,1,6,"Driving, working at my computer, social gatherings.  Lifting weights.",33,1,1,1,2,1,1,1,4,5,"EDM, Punk rock, Rap",,3,1,,"I used to just listen to the radio or whatever was popular.  Then I got into a lot of punk rock when I was in middleschool, in Highschool I started to listen to rap more.  After highschool I got into EDM music.  Nowadays I listen to a mix of all three.  I find new artists that spotify recommends or that my friends show me. ",,3,1,30-60,3,"not a musician, played recorder in elementary school classroom.",1,3,,1,,"Youtube and Spotify mostly, occasional radio in the car.",3,,1,4,4,1,option_0,,1,yes,,,2023-02-01T17:56:15.000Z,592408,group_1,677805,session_1,1,2023-02-01T17:34:03.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T17:53:46.000Z,592409,group_1,677806,session_1,1,2023-02-01T17:34:12.000Z,,,,not measured,,TRUE
